id;companyId;storeName;storeCity;containerId;createdAt;customer;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;rating;updatedAt;version
455;ZP930B;Boteco Paulista;Sao Paulo;OdQHHp;23/02/2025 00:00;259;vB36sx;041541;DirectOrder;POS;Laborum sunt dicta optio laudantium dicta eos.;False;3508;False;IMMEDIATE;TAKEOUT;WEB;;CONCLUDED;21;1002;33,70;3.0;23/02/2025 02:00;v2.0.0
456;LXK0A1;Cantina Liberdade;Sao Paulo;QZfuYx;08/02/2025 00:00;533;Hi57xB;836586;DirectOrder;POS;Voluptatem aut quia impedit quisquam nesciunt.;False;3247;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;26;1069;41,01;3.3;08/02/2025 02:00;v2.0.0
457;ER35J8;Pizza do Porto;Porto Alegre;Gpcmli;03/04/2025 00:00;804;EB81KT;265396;DirectOrder;POS;Nesciunt ipsa qui nisi adipisci autem quibusdam.;True;9154;False;IMMEDIATE;TAKEOUT;EPADOCA;;CONCLUDED;27;1482;80,37;3.8;03/04/2025 02:00;v2.0.0
458;MN55D3;Delivery do Centro;Rio de Janeiro;xAkFTi;10/04/2025 00:00;207;gp00Wc;193835;DirectOrder;POS;Quos accusantium cupiditate occaecati corrupti assumenda adipisci.;False;7713;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;34;1246;68,76;3.1;10/04/2025 02:00;v2.0.0
459;LXK0A1;Cantina Liberdade;Sao Paulo;BzNZzR;12/03/2025 00:00;956;PI84ly;260663;DirectOrder;POS;Eligendi sit numquam fugiat laborum magnam.;False;6416;False;IMMEDIATE;DELIVERY;WEB;;CONCLUDED;24;1272;49,21;3.4;12/03/2025 02:00;v2.0.0
460;LXK0A1;Cantina Liberdade;Sao Paulo;KrxLIF;27/03/2025 00:00;588;BI14ZG;068728;DirectOrder;POS;Voluptatum vitae officia eum cum velit.;False;3443;False;IMMEDIATE;TAKEOUT;APP;;CONCLUDED;27;1158;33,35;3.3;27/03/2025 02:00;v2.0.0
461;ZP930B;Boteco Paulista;Sao Paulo;JYnAoY;03/04/2025 00:00;660;EL44Or;332814;DirectOrder;POS;Quasi eum voluptatem consectetur.;True;8483;False;SCHEDULED;INDOOR;99FOOD;;PENDING;19;1218;53,73;2.9;03/04/2025 02:00;v2.0.0
462;DQ44H7;Sabores do Norte;Manaus;zIjYRf;07/01/2025 00:00;41;Ga87kD;723858;DirectOrder;POS;Omnis a architecto recusandae.;False;6901;False;SCHEDULED;INDOOR;APP;;CONCLUDED;33;1026;63,78;2.9;07/01/2025 02:00;v2.0.0
463;ZP930B;Boteco Paulista;Sao Paulo;TrYPQx;13/01/2025 00:00;10;va71zG;449160;DirectOrder;POS;Quas deserunt voluptates vitae sint.;True;3793;False;SCHEDULED;INDOOR;99FOOD;;DISPATCHED;19;1555;64,60;3.3;13/01/2025 02:00;v2.0.0
464;DQ44H7;Sabores do Norte;Manaus;XXHESN;21/03/2025 00:00;382;Ox63CW;614972;DirectOrder;POS;Sequi ipsum hic.;False;3996;False;IMMEDIATE;INDOOR;WEB;;CANCELED;32;1065;48,68;3.2;21/03/2025 02:00;v2.0.0
465;CP53G6;Emporio Serra Verde;Curitiba;VAhhXS;28/02/2025 00:00;872;xD69YN;978742;DirectOrder;POS;Temporibus hic accusamus esse.;False;7909;False;IMMEDIATE;DELIVERY;WEB;;CONCLUDED;25;1252;100,00;4.3;28/02/2025 02:00;v2.0.0
466;QW77C2;Padaria Vila Nova;Campinas;bRojjO;31/03/2025 00:00;865;JH53nD;015979;DirectOrder;POS;Quibusdam architecto magnam placeat omnis reprehenderit.;True;2699;False;SCHEDULED;TAKEOUT;99FOOD;;PENDING;20;850;30,25;4.0;31/03/2025 02:00;v2.0.0
467;DQ44H7;Sabores do Norte;Manaus;BnqUMl;13/04/2025 00:00;626;nr60QJ;669497;DirectOrder;POS;Dicta nulla quasi excepturi iure deleniti.;False;6875;False;IMMEDIATE;TAKEOUT;99FOOD;;CONCLUDED;32;1425;76,56;2.9;13/04/2025 02:00;v2.0.0
468;QW77C2;Padaria Vila Nova;Campinas;xamzLY;03/03/2025 00:00;422;FI41Gm;647076;DirectOrder;POS;Commodi beatae voluptas suscipit.;False;1753;False;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;14;1157;30,00;3.7;03/03/2025 02:00;v2.0.0
469;BV62F5;Restaurante Mar Azul;Salvador;PlSLhY;02/01/2025 00:00;786;Pv02Qa;783437;DirectOrder;POS;Corrupti laboriosam non perspiciatis fugiat quia dicta.;True;6542;False;IMMEDIATE;INDOOR;99FOOD;;CANCELED;47;1479;85,01;4.2;02/01/2025 02:00;v2.0.0
470;MN55D3;Delivery do Centro;Rio de Janeiro;VcyaZs;03/03/2025 00:00;395;zM44da;932631;DirectOrder;POS;Neque doloribus eligendi temporibus quam non enim.;True;1894;False;IMMEDIATE;TAKEOUT;EPADOCA;;CANCELED;19;1038;62,92;3.0;03/03/2025 02:00;v2.0.0
471;QW77C2;Padaria Vila Nova;Campinas;vngRpG;06/03/2025 00:00;891;BS29Dn;583700;DirectOrder;POS;Dolorum sequi velit ipsa neque.;True;2226;False;SCHEDULED;INDOOR;99FOOD;;DISPATCHED;13;1081;36,38;4.2;06/03/2025 02:00;v2.0.0
472;MN55D3;Delivery do Centro;Rio de Janeiro;lsGVLb;12/02/2025 00:00;229;Jm87XA;221492;DirectOrder;POS;Iure neque voluptate molestias atque perferendis.;False;7607;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;25;1284;69,67;3.2;12/02/2025 02:00;v2.0.0
473;DQ44H7;Sabores do Norte;Manaus;SjwpKn;26/02/2025 00:00;878;iw57ss;686551;DirectOrder;POS;Voluptatibus quaerat laboriosam iure.;False;8324;False;SCHEDULED;DELIVERY;WHATSAPP;;CONCLUDED;29;1201;56,71;3.0;26/02/2025 02:00;v2.0.0
474;DQ44H7;Sabores do Norte;Manaus;NZoQGB;06/04/2025 00:00;423;wX88XP;465433;DirectOrder;POS;Commodi nobis similique nulla tenetur cumque.;True;9996;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;26;1125;57,13;3.0;06/04/2025 02:00;v2.0.0
475;FS26K9;Casa do Chef Recife;Recife;LPGmtL;21/03/2025 00:00;576;TL07lW;133505;DirectOrder;POS;Earum id sunt magnam consectetur unde.;True;8474;False;SCHEDULED;INDOOR;EPADOCA;;DISPATCHED;36;1140;80,09;4.3;21/03/2025 02:00;v2.0.0
476;LXK0A1;Cantina Liberdade;Sao Paulo;LkzYcl;15/04/2025 00:00;574;Xu32Zw;469688;DirectOrder;POS;Consequuntur inventore error amet facilis.;False;6952;False;SCHEDULED;DELIVERY;APP;;CONCLUDED;34;1273;47,27;3.2;15/04/2025 02:00;v2.0.0
477;ZP930B;Boteco Paulista;Sao Paulo;FxtiWS;08/04/2025 00:00;364;rv15NA;751956;DirectOrder;POS;Aperiam omnis voluptas rerum expedita at.;False;9973;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;15;974;53,94;3.3;08/04/2025 02:00;v2.0.0
478;ZP930B;Boteco Paulista;Sao Paulo;sPMEPv;06/01/2025 00:00;842;Al40Vl;507454;DirectOrder;POS;Praesentium nemo ad.;False;2752;False;SCHEDULED;TAKEOUT;WHATSAPP;;CONCLUDED;29;1646;43,18;3.2;06/01/2025 02:00;v2.0.0
479;MN55D3;Delivery do Centro;Rio de Janeiro;IKicCG;25/01/2025 00:00;221;VD94ib;025623;DirectOrder;POS;Molestias qui laborum expedita nostrum perferendis delectus tempora.;False;4122;False;SCHEDULED;DELIVERY;APP;;DISPATCHED;19;1091;78,04;3.2;25/01/2025 02:00;v2.0.0
480;CP53G6;Emporio Serra Verde;Curitiba;EddigB;06/01/2025 00:00;603;MK19HV;280671;DirectOrder;POS;Praesentium porro voluptate repellat.;True;8381;False;SCHEDULED;TAKEOUT;WHATSAPP;;DISPATCHED;23;1105;84,10;4.2;06/01/2025 02:00;v2.0.0
481;FS26K9;Casa do Chef Recife;Recife;TZBTnW;06/03/2025 00:00;544;Yx58zl;574901;DirectOrder;POS;Dolore labore eos nisi repellendus quam ipsa.;True;8091;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;25;1247;54,07;4.1;06/03/2025 02:00;v2.0.0
482;QW77C2;Padaria Vila Nova;Campinas;CjAwfp;30/03/2025 00:00;132;oy46Se;631602;DirectOrder;POS;Odit beatae quaerat nobis consectetur amet libero.;True;7347;False;SCHEDULED;TAKEOUT;EPADOCA;;CANCELED;10;1142;42,57;3.6;30/03/2025 02:00;v2.0.0
483;CP53G6;Emporio Serra Verde;Curitiba;Rrgfsf;23/02/2025 00:00;781;wX55YN;396278;DirectOrder;POS;Natus autem quaerat voluptate quam.;True;5482;False;SCHEDULED;INDOOR;WHATSAPP;;PENDING;18;1299;100,00;4.5;23/02/2025 02:00;v2.0.0
484;AJ81E4;Cantina Horizonte;Belo Horizonte;Kollhf;27/02/2025 00:00;617;rm46qK;427449;DirectOrder;POS;Optio repudiandae perspiciatis eligendi.;False;9975;False;SCHEDULED;TAKEOUT;99FOOD;;CONCLUDED;39;899;41,23;3.6;27/02/2025 02:00;v2.0.0
485;ER35J8;Pizza do Porto;Porto Alegre;laCeDB;22/03/2025 00:00;732;cJ22KH;037432;DirectOrder;POS;Temporibus quos laudantium totam quia at facilis.;False;6657;False;IMMEDIATE;TAKEOUT;APP;;CONCLUDED;42;1219;81,56;3.8;22/03/2025 02:00;v2.0.0
486;QW77C2;Padaria Vila Nova;Campinas;fZKoiF;06/03/2025 00:00;728;Tg08sy;900134;DirectOrder;POS;Beatae possimus consectetur at.;True;6771;False;SCHEDULED;TAKEOUT;EPADOCA;;CONCLUDED;18;1131;32,72;3.7;06/03/2025 02:00;v2.0.0
487;FS26K9;Casa do Chef Recife;Recife;alaSTL;01/05/2025 00:00;766;ps71ps;223768;DirectOrder;POS;Maiores officia laboriosam perspiciatis ipsa consequuntur nihil.;False;7920;False;IMMEDIATE;TAKEOUT;EPADOCA;;CONCLUDED;35;1194;93,40;3.8;01/05/2025 02:00;v2.0.0
488;ZP930B;Boteco Paulista;Sao Paulo;QnAQrm;04/01/2025 00:00;58;kt76qR;753483;DirectOrder;POS;Maiores tempora at iste.;True;5374;False;IMMEDIATE;INDOOR;WEB;;CONCLUDED;14;1452;66,15;3.2;04/01/2025 02:00;v2.0.0
489;AJ81E4;Cantina Horizonte;Belo Horizonte;KHtcKF;19/01/2025 00:00;303;jU13Ci;674289;DirectOrder;POS;Quaerat veniam atque soluta numquam.;True;9866;False;IMMEDIATE;INDOOR;99FOOD;;CANCELED;22;1474;37,66;3.4;19/01/2025 02:00;v2.0.0
490;DQ44H7;Sabores do Norte;Manaus;ExmxRV;14/01/2025 00:00;576;WC11FV;649887;DirectOrder;POS;Praesentium quos quae.;True;7371;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;32;1244;38,17;3.8;14/01/2025 02:00;v2.0.0
491;AJ81E4;Cantina Horizonte;Belo Horizonte;xMvEdP;30/03/2025 00:00;397;RY63Yr;578719;DirectOrder;POS;Autem dicta velit sint dolore aperiam magni.;False;6122;False;IMMEDIATE;DELIVERY;EPADOCA;;PENDING;28;1329;44,56;3.7;30/03/2025 02:00;v2.0.0
492;AJ81E4;Cantina Horizonte;Belo Horizonte;MxiWMM;26/01/2025 00:00;892;Pr47ef;118466;DirectOrder;POS;Mollitia non porro provident.;False;4695;False;SCHEDULED;TAKEOUT;EPADOCA;;DISPATCHED;24;1169;49,50;3.6;26/01/2025 02:00;v2.0.0
493;ER35J8;Pizza do Porto;Porto Alegre;bpOiOX;05/04/2025 00:00;988;lW81Aq;402683;DirectOrder;POS;Labore necessitatibus ut blanditiis delectus nesciunt non.;True;5819;False;SCHEDULED;DELIVERY;EPADOCA;;DISPATCHED;39;611;75,26;4.0;05/04/2025 02:00;v2.0.0
494;ZP930B;Boteco Paulista;Sao Paulo;IQjuAH;24/01/2025 00:00;123;KP94CN;071706;DirectOrder;POS;Laudantium quibusdam sit iure magni mollitia.;False;1665;False;SCHEDULED;INDOOR;WHATSAPP;;CANCELED;21;1122;61,49;3.2;24/01/2025 02:00;v2.0.0
495;ER35J8;Pizza do Porto;Porto Alegre;nQrdOq;03/02/2025 00:00;262;fM91Ly;418391;DirectOrder;POS;Repellat voluptatum dolores dolor.;True;6415;False;SCHEDULED;TAKEOUT;APP;;CONCLUDED;29;1281;93,78;3.9;03/02/2025 02:00;v2.0.0
496;QW77C2;Padaria Vila Nova;Campinas;JLLdCR;06/01/2025 00:00;53;hQ31UJ;142909;DirectOrder;POS;Placeat nisi aliquam debitis doloribus.;False;9037;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;15;1372;30,00;3.5;06/01/2025 02:00;v2.0.0
497;BV62F5;Restaurante Mar Azul;Salvador;LQBILc;09/03/2025 00:00;70;Wz95qs;367345;DirectOrder;POS;Omnis laborum impedit aliquam.;True;7814;False;SCHEDULED;DELIVERY;WEB;;CONCLUDED;43;1303;100,00;4.1;09/03/2025 02:00;v2.0.0
498;BV62F5;Restaurante Mar Azul;Salvador;BcmBIc;29/01/2025 00:00;340;tE03Ex;239864;DirectOrder;POS;Debitis molestiae molestiae assumenda facere repellat.;False;5809;False;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;44;1350;79,61;4.1;29/01/2025 02:00;v2.0.0
499;ER35J8;Pizza do Porto;Porto Alegre;FwVfTW;02/03/2025 00:00;665;tE22ag;024726;DirectOrder;POS;Enim voluptates qui sunt odio reiciendis.;True;2879;False;SCHEDULED;INDOOR;WHATSAPP;;DISPATCHED;37;1414;94,69;3.9;02/03/2025 02:00;v2.0.0
500;MN55D3;Delivery do Centro;Rio de Janeiro;oksfhN;26/04/2025 00:00;250;rd38wD;136349;DirectOrder;POS;Expedita magni quis similique saepe adipisci.;True;6258;False;SCHEDULED;DELIVERY;99FOOD;;PENDING;29;1051;69,67;2.9;26/04/2025 02:00;v2.0.0
